8684地铁,cn.chinabus.metro.main,1413,http://s.shouji.qihucdn.com/220526/dfa5f18723adb998c8e0d55241156f24/cn.chinabus.metro.main_624.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3Dd220561529bc59eb500df1f54db98e64%26v%3D%26f%3Dz.apk,https://m.8684.cn/privacy/privacyagreement.html?type=str&appname=%E5%AE%89%E5%8D%93%E5%9C%B0%E9%93%81&version=1.7
厦门国际银行,cn.com.xib.xibpb.v3,4091990,http://s.shouji.qihucdn.com/220526/c0e8404954d38d50395f7c498df1b256/cn.com.xib.xibpb.v3_106.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3D03195052ef2d0cf852364a1649aa65c5%26v%3D%26f%3Dz.apk,https://www.xib.com.cn/upload/others/xibterms/xibpb_privacy_terms.htm
云中飞睡眠,com.vvfly.sleep,4034123,http://s.shouji.qihucdn.com/220526/f70d17ee0ec5f7449ce1b515da9dca89/com.vvfly.sleep_5338.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3Dde6d57024a992baf834c950cd104d758%26v%3D%26f%3Dz.apk,http://api.snorecircle.cn/infc/privacyPolicy/view?language=2
壹深圳,com.cutv.shakeshake,1610048,http://s.shouji.qihucdn.com/220526/c96b996e5affe54b2599ed8cd7f814d9/com.cutv.shakeshake_134.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3Dceeea649c16b33541e31f870a9f07657%26v%3D%26f%3Dz.apk,https://www.sztv.com.cn/ysz/APPfwxx/28035521.shtml
药师帮,ysbang.cn,2510198,http://s.shouji.qihucdn.com/220526/af31bb8ae740038cca3bc982a46037ce/ysbang.cn_23982.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3Dc983a17f8263af24ac100f841dab2672%26v%3D%26f%3Dz.apk,https://api.ysbang.cn/ysb/web/app/other/qualificationAndQuality.html
爱企查,com.baidu.xin.aiqicha,4547569,http://s.shouji.qihucdn.com/220526/872456c0cfd4a79e0c6be1b52d594f5c/com.baidu.xin.aiqicha_2022052602.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3D419aed7f6379911d2c7e62d366f32b80%26v%3D%26f%3Dz.apk,https://qiao.baidu.com/im/static/index.html#/aiqicha/privacy
云记,com.jideos.jnotes,4168459,http://s.shouji.qihucdn.com/220526/6419994d58d6edbc89198b9792a56505/com.jideos.jnotes_215.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3D8aaeb939560565f4cabb1ae4eca4f470%26v%3D%26f%3Dz.apk,http://www.jideos.com/privacy.html
Keep,com.gotokeep.keep,2933398,http://s.shouji.qihucdn.com/220526/2e337959f9515f380dc9438ff410929d/com.gotokeep.keep_34043.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3De430c941ec39a6b6e05e73884429887e%26v%3D%26f%3Dz.apk,http://www.gotokeep.com/privacy.html
微店,com.koudai.weidian.buyer,2317375,http://s.shouji.qihucdn.com/220526/7576247a400df4780bee335df88a2765/com.koudai.weidian.buyer_6080300.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3Ddbc4cf9b9be21c02344d23feff0b50c4%26v%3D%26f%3Dz.apk,https://vmspub.weidian.com/gaia/16467/d6b3f3de.html
新晴天气,com.nineton.weatherforecast,1744172,http://s.shouji.qihucdn.com/220526/2db3d52e261c20402e8e45d9e92ccb99/com.nineton.weatherforecast_8097.apk?en=curpage%3D%26exp%3D1654253120%26from%3DAppList_json%26m2%3D%26ts%3D1653648320%26tok%3D28473b87ce27a00a91d06d998ff3e061%26v%3D%26f%3Dz.apk,http://weatheroperate.ccqyj.com/operate/weather_today_privacy.html
